wealth - salary,wealth - investment gain,wealth - rental income,wealth - business revenue,wealth - inheritance,wealth - others,fund - salary,fund - investment gain,fund - rental income,fund - business revenue,fund - inheritance,fund - others,Age,Occupation,Industry,speed_of_payment,Income,Adjusted Income,Annual Income,Adjusted Annual Income,Income Multiplier Based on Age,Wealth Indicator,Net Worth,Proposed Subscription Amount,Net Worth / Total Commitment,Income / Total Commitment,Risk Score,Will Default
True,False,False,False,False,False,True,False,False,False,False,False,59,13 Production & Specialised Services Managers,Unknown Industry,31,5656.650000000001,5656.650000000001,67879.8,67879.8,4.0,0,271519.2,11000,24.683563636363637,6.170890909090909,250,True
False,False,False,False,True,False,True,False,False,False,False,False,58,41 General & Keyboard Clerks,Unknown Industry,31,4620.8,4620.8,55449.600000000006,55449.600000000006,4.0,50000,271798.4,11000,24.708945454545457,5.040872727272728,250,True
True,False,False,False,False,False,True,False,False,False,False,False,52,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,34,4354.18,4354.18,52250.16,52250.16,4.0,0,209000.64,10000,20.900064,5.225016,250,True
False,True,False,False,False,False,False,True,False,False,False,False,46,42 Customer Services Officers & Clerks,Customer Service,39,3331.0,3331.0,39972.0,39972.0,3.0,50000,169916.0,9000,18.879555555555555,4.441333333333334,250,True
False,False,True,False,False,False,True,False,False,False,False,False,37,13 Production & Specialised Services Managers,Unknown Industry,33,4522.89,4522.89,54274.68000000001,54274.68000000001,2.0,50000,158549.36000000002,10000,15.854936000000002,5.427468000000001,250,True
False,True,False,False,False,False,False,False,False,True,False,False,55,13 Production & Specialised Services Managers,Unknown Industry,36,4073.75,4073.75,48885.0,48885.0,4.0,50000,245540.0,11000,22.32181818181818,4.444090909090909,250,True
False,True,False,False,False,False,False,False,False,False,True,False,48,52 Sales Workers,Unknown Industry,37,5538.92,5538.92,66467.04000000001,66467.04000000001,3.0,50000,249401.12,13000,19.18470153846154,5.112849230769231,250,True
False,True,False,False,False,False,True,False,False,False,False,False,32,33 Business & Administration Associate Professionals,Business & Administration,37,5668.0,5668.0,68016.0,68016.0,2.0,50000,186032.0,13000,14.310153846153844,5.232,250,True
False,False,True,False,False,False,True,False,False,False,False,False,71,36 Teaching Associate Professionals,Unknown Industry,40,4676.969999999999,0.0,56123.63999999999,0.0,2.0,50000,162247.27999999997,5000,32.44945599999999,11.224728,250,True
False,False,True,False,False,False,True,False,False,False,False,False,32,13 Production & Specialised Services Managers,Unknown Industry,36,4820.52,4820.52,57846.240000000005,57846.240000000005,2.0,50000,165692.48,11000,15.062952727272728,5.258749090909092,250,True
False,True,False,False,False,False,False,False,False,False,True,False,69,52 Sales Workers,Unknown Industry,31,4937.280000000001,0.0,59247.36000000001,0.0,3.5,50000,257365.76000000004,8000,32.17072,7.405920000000001,250,True
False,False,True,False,False,False,False,False,True,False,False,False,36,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,39,3895.5,3895.5,46746.0,46746.0,2.0,50000,143492.0,9000,15.943555555555555,5.194,250,True
False,True,False,False,False,False,True,False,False,False,False,False,32,74 Electrical & Electronic Trades Workers,Unknown Industry,39,4339.08,4339.08,52068.96,52068.96,2.0,50000,154137.91999999998,10000,15.413792,5.2068959999999995,250,True
False,False,True,False,False,False,True,False,False,False,False,False,31,"72 Metal, Machinery & Related Trades Workers",Unknown Industry,35,4456.12,4456.12,53473.44,53473.44,2.0,50000,156946.88,11000,14.267898181818182,4.861221818181819,250,True
False,True,False,False,False,False,True,False,False,False,False,False,36,21 Science & Engineering Professionals,Science & Engineering,67,6768.1,6768.1,81217.20000000001,81217.20000000001,2.0,50000,212434.4,14000,15.173885714285715,5.801228571428572,251,True
True,False,False,False,False,False,False,False,False,False,True,False,77,13 Production & Specialised Services Managers,Unknown Industry,18,5812.38,0.0,69748.56,0.0,2.0,0,139497.12,3000,46.49904,23.24952,251,True
True,False,False,False,False,False,False,False,True,False,False,False,67,13 Production & Specialised Services Managers,Unknown Industry,42,6466.400000000001,3233.2000000000003,77596.8,38798.4,3.5,0,271588.8,9000,30.17653333333333,8.621866666666667,252,True
False,False,False,True,False,False,False,False,False,False,True,False,63,41 General & Keyboard Clerks,Unknown Industry,47,6771.030000000001,6771.030000000001,81252.36000000002,81252.36000000002,3.5,50000,334383.26000000007,12000,27.865271666666672,6.771030000000001,252,True
False,False,True,False,False,False,False,False,False,True,False,False,18,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,47,4642.88,4642.88,55714.56,55714.56,1.5,50000,133571.84,11000,12.142894545454546,5.06496,252,True
False,True,False,False,False,False,False,False,False,True,False,False,52,52 Sales Workers,Unknown Industry,44,5802.32,5802.32,69627.84,69627.84,4.0,50000,328511.36,16000,20.53196,4.3517399999999995,252,True
True,False,False,False,False,False,True,False,False,False,False,False,69,54 Protective Services Workers,Unknown Industry,45,7275.26,0.0,87303.12,0.0,3.5,0,305560.92,9000,33.95121333333333,9.700346666666666,252,True
False,True,False,False,False,False,False,False,False,False,True,False,52,25 Information & Communications Technology Professionals,Unknown Industry,49,3835.68,3835.68,46028.16,46028.16,4.0,50000,234112.64,11000,21.282967272727273,4.184378181818182,252,True
False,False,True,False,False,False,True,False,False,False,False,False,44,"75 Food Processing, Woodworking, Garment, Leather & Other Craft & Related Trades Workers",Unknown Industry,41,4718.460000000001,4718.460000000001,56621.52000000001,56621.52000000001,3.0,50000,219864.56000000003,12000,18.32204666666667,4.718460000000001,252,True
False,False,False,False,True,False,True,False,False,False,False,False,24,24 Business & Administration Professionals,Business & Administration,48,8850.0,8850.0,106200.0,106200.0,1.5,50000,209300.0,16000,13.08125,6.6375,252,True
False,False,False,False,True,False,False,False,False,True,False,False,22,24 Business & Administration Professionals,Business & Administration,45,10522.0,10522.0,126264.0,126264.0,1.5,50000,239396.0,19000,12.599789473684211,6.645473684210526,252,True
False,True,False,False,False,False,True,False,False,False,False,False,70,33 Business & Administration Associate Professionals,Business & Administration,42,5847.0,0.0,70164.0,0.0,2.0,50000,190328.0,6000,31.721333333333337,11.694,252,True
False,True,False,False,False,False,True,False,False,False,False,False,23,33 Business & Administration Associate Professionals,Business & Administration,45,7513.0,7513.0,90156.0,90156.0,1.5,50000,185234.0,14000,13.231,6.4397142857142855,252,True
False,False,False,False,True,False,True,False,False,False,False,False,75,83 Drivers & Mobile Machinery Operators,Unknown Industry,44,6804.849999999999,0.0,81658.2,0.0,2.0,50000,213316.4,5000,42.66328,16.33164,252,True
True,False,False,False,False,False,True,False,False,False,False,False,68,13 Production & Specialised Services Managers,Unknown Industry,46,7066.98,3533.49,84803.76,42401.88,3.5,0,296813.16,9000,32.97924,9.42264,252,True
False,False,False,False,False,True,False,True,False,False,False,False,43,24 Business & Administration Professionals,Business & Administration,55,7641.0,7641.0,91692.0,91692.0,3.0,50000,325076.0,19000,17.109263157894738,4.8258947368421055,252,True
False,True,False,False,False,False,False,False,False,True,False,False,46,41 General & Keyboard Clerks,Unknown Industry,42,4456.719999999999,4456.719999999999,53480.63999999999,53480.63999999999,3.0,50000,210441.92,11000,19.13108363636363,4.861876363636363,252,True
False,True,False,False,False,False,True,False,False,False,False,False,20,21 Science & Engineering Professionals,Science & Engineering,49,4598.1,4598.1,55177.2,55177.2,1.5,50000,132765.8,11000,12.06961818181818,5.016109090909091,252,True
True,False,False,False,False,False,True,False,False,False,False,False,69,13 Production & Specialised Services Managers,Unknown Industry,46,7910.490000000001,0.0,94925.88,0.0,3.5,0,332240.58,10000,33.224058,9.492588,252,True
False,True,False,False,False,False,True,False,False,False,False,False,80,13 Production & Specialised Services Managers,Unknown Industry,47,6141.0,0.0,73692.0,0.0,2.0,50000,197384.0,4000,49.346,18.423,252,True
False,False,True,False,False,False,True,False,False,False,False,False,35,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,43,6268.5,6268.5,75222.0,75222.0,2.0,50000,200444.0,13000,15.41876923076923,5.786307692307692,252,True
False,True,False,False,False,False,False,False,False,False,True,False,18,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,48,7436.88,7436.88,89242.56,89242.56,1.5,50000,183863.84,15000,12.257589333333334,5.949504,252,True
True,False,False,False,False,False,False,False,False,False,True,False,84,22 Health Professionals,Unknown Industry,53,7247.24,0.0,86966.88,0.0,2.0,0,173933.76,3000,57.977920000000005,28.98896,252,True
False,True,False,False,False,False,True,False,False,False,False,False,89,33 Business & Administration Associate Professionals,Business & Administration,46,5378.0,0.0,64536.0,0.0,2.0,50000,179072.0,2000,89.536,32.268,252,True
True,False,False,False,False,False,True,False,False,False,False,False,69,23 Teaching & Training Professionals,Education,43,6560.8,0.0,78729.6,0.0,3.5,0,275553.60000000003,9000,30.61706666666667,8.747733333333334,252,True
True,False,False,False,False,False,True,False,False,False,False,False,30,24 Business & Administration Professionals,Business & Administration,44,11757.0,11757.0,141084.0,141084.0,2.0,0,282168.0,20000,14.1084,7.0542,252,True
True,False,False,False,False,False,False,False,False,False,False,True,48,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,44,5955.46,5955.46,71465.52,71465.52,3.0,0,214396.56,11000,19.490596363636364,6.496865454545455,252,True
False,True,False,False,False,False,False,True,False,False,False,False,25,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,44,6707.0,6707.0,80484.0,80484.0,1.5,50000,170726.0,13000,13.132769230769233,6.191076923076923,252,True
True,False,False,False,False,False,True,False,False,False,False,False,61,33 Business & Administration Associate Professionals,Business & Administration,45,7642.0,7642.0,91704.0,91704.0,3.5,0,320964.0,13000,24.68953846153846,7.054153846153846,252,True
True,False,False,False,False,False,False,False,True,False,False,False,68,83 Drivers & Mobile Machinery Operators,Unknown Industry,42,6554.999999999999,3277.4999999999995,78659.99999999999,39329.99999999999,3.5,0,275309.99999999994,9000,30.589999999999993,8.739999999999998,252,True
False,False,False,False,True,False,True,False,False,False,False,False,60,52 Sales Workers,Unknown Industry,41,7528.3,7528.3,90339.6,90339.6,3.5,50000,366188.6,15000,24.412573333333334,6.02264,252,True
False,False,True,False,False,False,False,False,False,False,True,False,22,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,42,7433.6,7433.6,89203.20000000001,89203.20000000001,1.5,50000,183804.8,14000,13.128914285714288,6.371657142857144,252,True
False,True,False,False,False,False,True,False,False,False,False,False,74,83 Drivers & Mobile Machinery Operators,Unknown Industry,42,5103.36,0.0,61240.31999999999,0.0,2.0,50000,172480.63999999998,4000,43.12016,15.310079999999996,252,True
True,False,False,False,False,False,False,False,False,False,True,False,67,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,47,7126.740000000001,3563.3700000000003,85520.88,42760.44,3.5,0,299323.08,10000,29.932308000000003,8.552088000000001,252,True
False,True,False,False,False,False,True,False,False,False,False,False,88,41 General & Keyboard Clerks,Unknown Industry,57,7974.26,0.0,95691.12,0.0,2.0,50000,241382.24,3000,80.46074666666667,31.897039999999997,252,True
False,False,False,False,True,False,True,False,False,False,False,False,51,52 Sales Workers,Unknown Industry,52,6256.91,6256.91,75082.92,75082.92,4.0,50000,350331.68,17000,20.60774588235294,4.416642352941176,252,True
False,True,False,False,False,False,True,False,False,False,False,False,75,83 Drivers & Mobile Machinery Operators,Unknown Industry,45,4434.099999999999,0.0,53209.2,0.0,2.0,50000,156418.4,4000,39.1046,13.3023,252,True
False,True,False,False,False,False,True,False,False,False,False,False,60,91 Cleaners & Related Workers,Unknown Industry,48,5227.3,5227.3,62727.600000000006,62727.600000000006,3.5,50000,269546.60000000003,11000,24.50423636363637,5.702509090909092,252,True
False,True,False,False,False,False,True,False,False,False,False,False,22,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,44,7604.72,7604.72,91256.64,91256.64,1.5,50000,186884.96,15000,12.458997333333333,6.083776,252,True
False,True,False,False,False,False,True,False,False,False,False,False,25,21 Science & Engineering Professionals,Science & Engineering,43,4758.55,4758.55,57102.600000000006,57102.600000000006,1.5,50000,135653.90000000002,10000,13.565390000000004,5.710260000000001,252,True
False,True,False,False,False,False,True,False,False,False,False,False,49,41 General & Keyboard Clerks,Unknown Industry,49,5205.06,5205.06,62460.72,62460.72,3.0,50000,237382.16,12000,19.781846666666667,5.2050600000000005,252,True
True,False,False,False,False,False,True,False,False,False,False,False,54,41 General & Keyboard Clerks,Unknown Industry,22,5348.12,5348.12,64177.44,64177.44,4.0,0,256709.76,12000,21.39248,5.34812,253,True
False,False,False,False,True,False,False,False,False,True,False,False,73,52 Sales Workers,Unknown Industry,27,8296.859999999999,0.0,99562.31999999998,0.0,2.0,50000,249124.63999999996,7000,35.58923428571428,14.223188571428569,253,True
False,True,False,False,False,False,False,False,True,False,False,False,60,94 Food Preparation & Kitchen Assistants,Unknown Industry,27,4041.7,4041.7,48500.4,48500.4,3.5,50000,219751.4,9000,24.416822222222223,5.388933333333333,253,True
True,False,False,False,False,False,False,False,False,False,True,False,60,33 Business & Administration Associate Professionals,Business & Administration,25,5329.0,5329.0,63948.0,63948.0,3.5,0,223818.0,9000,24.868666666666662,7.105333333333333,253,True
True,False,False,False,False,False,False,False,False,False,True,False,75,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,26,7702.4,0.0,92428.8,0.0,2.0,0,184857.6,5000,36.97152,18.48576,253,True
True,False,False,False,False,False,True,False,False,False,False,False,68,52 Sales Workers,Unknown Industry,29,7485.119999999999,3742.56,89821.43999999999,44910.72,3.5,0,314375.04,10000,31.437503999999997,8.982143999999998,253,True
False,True,False,False,False,False,True,False,False,False,False,False,41,52 Sales Workers,Unknown Industry,25,3803.97,3803.97,45647.64,45647.64,3.0,50000,186942.92,11000,16.99481090909091,4.149785454545454,253,True
True,False,False,False,False,False,False,False,True,False,False,False,45,42 Customer Services Officers & Clerks,Customer Service,30,4672.0,4672.0,56064.0,56064.0,3.0,0,168192.0,9000,18.688,6.229333333333333,253,True
False,True,False,False,False,False,False,False,False,False,True,False,75,43 Numerical & Material-Recording Clerks,Clerical Support,26,4094.0,0.0,49128.0,0.0,2.0,50000,148256.0,4000,37.064,12.282,253,True
True,False,False,False,False,False,False,False,False,False,False,True,66,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,39,4686.56,2343.28,56238.72,28119.36,3.5,0,196835.52,7000,28.119360000000004,8.034102857142857,255,True
False,False,False,False,False,True,False,False,False,False,True,False,66,54 Protective Services Workers,Unknown Industry,33,7546.639999999999,3773.32,90559.68,45279.84,3.5,50000,366958.88,12000,30.579906666666663,7.546639999999999,255,True
True,False,False,False,False,False,True,False,False,False,False,False,75,33 Business & Administration Associate Professionals,Business & Administration,34,6649.0,0.0,79788.0,0.0,2.0,0,159576.0,4000,39.894,19.947,255,True
False,False,True,False,False,False,False,False,False,False,True,False,35,51 Personal Service Workers,Unknown Industry,40,4917.150000000001,4917.150000000001,59005.8,59005.8,2.0,50000,168011.6,11000,15.27378181818182,5.364163636363637,255,True
False,True,False,False,False,False,False,True,False,False,False,False,74,41 General & Keyboard Clerks,Unknown Industry,37,4978.08,0.0,59736.96,0.0,2.0,50000,169473.91999999998,4000,42.36848,14.93424,255,True
False,False,False,False,True,False,True,False,False,False,False,False,59,25 Information & Communications Technology Professionals,Unknown Industry,40,4146.06,4146.06,49752.72,49752.72,4.0,50000,249010.88,10000,24.901088,4.975272,255,True
False,False,False,False,False,True,False,False,False,True,False,False,50,33 Business & Administration Associate Professionals,Business & Administration,31,6239.0,6239.0,74868.0,74868.0,4.0,50000,349472.0,17000,20.557176470588235,4.404,255,True
True,False,False,False,False,False,False,False,True,False,False,False,41,23 Teaching & Training Professionals,Education,34,6187.14,6187.14,74245.68000000001,74245.68000000001,3.0,0,222737.04000000004,13000,17.133618461538465,5.711206153846154,255,True
True,False,False,False,False,False,True,False,False,False,False,False,71,33 Business & Administration Associate Professionals,Business & Administration,40,6298.0,0.0,75576.0,0.0,2.0,0,151152.0,4000,37.788,18.894,255,True
False,True,False,False,False,False,False,False,False,False,False,True,28,13 Production & Specialised Services Managers,Unknown Industry,32,5606.58,5606.58,67278.95999999999,67278.95999999999,1.5,50000,150918.44,11000,13.719858181818182,6.116269091,255,True
False,False,True,False,False,False,False,False,False,False,False,True,24,22 Health Professionals,Unknown Industry,32,3786.32,3786.32,45435.84,45435.84,1.5,50000,118153.76,9000,13.128195555555555,5.048426666666666,255,True
False,False,False,False,True,False,False,False,False,False,True,False,55,52 Sales Workers,Unknown Industry,33,6020.0,6020.0,72240.0,72240.0,4.0,50000,338960.0,15000,22.597333333333335,4.816,255,True
False,True,False,False,False,False,False,False,False,True,False,False,64,54 Protective Services Workers,Unknown Industry,40,4080.3,2040.15,48963.600000000006,24481.800000000003,3.5,50000,221372.60000000003,8000,27.671575000000004,6.120450000000001,255,True
True,True,False,False,False,False,True,False,False,False,False,False,52,12 Administrative & Commercial Managers,Management,39,10636.0,10636.0,127632.0,127632.0,4.0,50000,560528.0,27000,20.760296296296296,4.727111111111111,255,True
True,False,False,False,False,False,False,False,False,True,False,False,74,"71 Building & Related Trades Workers, Excluding Electricians",Unknown Industry,34,7064.639999999999,0.0,84775.68,0.0,2.0,0,169551.36,4000,42.38784,21.19392,255,True
False,True,False,False,False,False,False,True,False,False,False,False,30,83 Drivers & Mobile Machinery Operators,Unknown Industry,34,4570.0,4570.0,54840.0,54840.0,2.0,50000,159680.0,11000,14.516363636363636,4.985454545454545,255,True
False,False,False,False,True,False,False,False,False,False,False,True,65,41 General & Keyboard Clerks,Unknown Industry,36,5175.900000000001,2587.9500000000003,62110.8,31055.4,3.5,50000,267387.80000000005,9000,29.70975555555556,6.9012,255,True
True,False,False,False,False,False,True,False,False,False,False,False,55,52 Sales Workers,Unknown Industry,39,6741.25,6741.25,80895.0,80895.0,4.0,0,323580.0,15000,21.572,5.393,255,True
True,False,False,False,False,False,True,False,False,False,False,False,19,24 Business & Administration Professionals,Business & Administration,32,9194.0,9194.0,110328.0,110328.0,1.5,0,165492.0,13000,12.730153846153849,8.486769231,255,True
False,True,False,False,False,False,False,False,True,False,False,False,36,25 Information & Communications Technology Professionals,Unknown Industry,38,4120.22,4120.22,49442.64,49442.64,2.0,50000,148885.28,10000,14.888528,4.9442639999999995,255,True
False,True,False,False,False,False,True,False,False,False,False,False,34,25 Information & Communications Technology Professionals,Unknown Industry,34,3538.08,3538.08,42456.96,42456.96,2.0,50000,134913.91999999998,9000,14.990435555555552,4.71744,255,True
False,True,False,False,False,False,False,False,False,True,False,False,39,36 Teaching Associate Professionals,Unknown Industry,31,4657.570000000001,4657.570000000001,55890.84000000001,55890.84000000001,2.0,50000,161781.68000000002,10000,16.178168000000003,5.5890840000000015,255,True
False,False,False,True,False,False,False,False,True,False,False,False,63,40 Clerical Supervisors,Unknown Industry,40,4512.6900000000005,4512.6900000000005,54152.280000000006,54152.280000000006,3.5,50000,239532.98,9000,26.614775555555557,6.016920000000001,255,True
False,True,False,False,False,False,True,False,False,False,False,False,30,33 Business & Administration Associate Professionals,Business & Administration,40,5983.0,5983.0,71796.0,71796.0,2.0,50000,193592.0,14000,13.828,5.128285714285714,255,True
False,True,False,False,False,False,True,False,False,False,False,False,35,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,34,5855.85,5855.85,70270.20000000001,70270.20000000001,2.0,50000,190540.4,12000,15.878366666666668,5.855850000000001,255,True
False,False,False,False,False,True,True,False,False,False,False,False,48,33 Business & Administration Associate Professionals,Business & Administration,39,6128.0,6128.0,73536.0,73536.0,3.0,50000,270608.0,14000,19.329142857142855,5.252571428571429,255,True
True,False,False,False,False,False,True,False,False,False,False,False,75,33 Business & Administration Associate Professionals,Business & Administration,34,7008.0,0.0,84096.0,0.0,2.0,0,168192.0,4000,42.048,21.024,255,True
True,False,False,False,False,False,True,False,False,False,False,False,52,36 Teaching Associate Professionals,Unknown Industry,35,6234.2,6234.2,74810.4,74810.4,4.0,0,299241.6,14000,21.3744,5.3435999999999995,255,True
True,False,False,False,False,False,False,False,False,True,False,False,76,22 Health Professionals,Unknown Industry,35,6177.26,0.0,74127.12,0.0,2.0,0,148254.24,4000,37.063559999999995,18.53178,255,True
True,False,False,False,False,False,False,True,False,False,False,False,36,"14 Hospitality, Retail & Related Services Managers",Hospitality & Retail,33,8467.0,8467.0,101604.0,101604.0,2.0,0,203208.0,13000,15.631384615384617,7.8156923076923075,255,True
True,False,False,False,False,False,True,False,False,False,False,False,71,83 Drivers & Mobile Machinery Operators,Unknown Industry,33,6631.23,0.0,79574.76,0.0,2.0,0,159149.52,5000,31.829904,15.914952,255,True
True,False,False,False,False,False,True,False,False,False,False,False,42,83 Drivers & Mobile Machinery Operators,Unknown Industry,36,5318.88,5318.88,63826.56,63826.56,3.0,0,191479.68,11000,17.407243636363635,5.802414545454545,255,True
True,False,False,False,False,False,True,False,False,False,False,False,59,36 Teaching Associate Professionals,Unknown Industry,37,5309.64,5309.64,63715.68000000001,63715.68000000001,4.0,0,254862.72000000003,10000,25.486272000000003,6.371568000000001,255,True
False,True,False,False,False,False,True,False,False,False,False,False,40,42 Customer Services Officers & Clerks,Customer Service,33,4381.0,4381.0,52572.0,52572.0,3.0,50000,207716.0,12000,17.309666666666665,4.381,255,True
True,False,False,False,False,False,True,False,False,False,False,False,70,33 Business & Administration Associate Professionals,Business & Administration,32,7940.0,0.0,95280.0,0.0,2.0,0,190560.0,6000,31.76,15.88,255,True
True,False,False,False,False,False,True,False,False,False,False,False,72,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,37,5724.02,0.0,68688.23999999999,0.0,2.0,0,137376.47999999998,4000,34.34412,17.17206,255,True
False,True,False,False,False,False,True,False,False,False,False,False,27,24 Business & Administration Professionals,Business & Administration,61,9892.0,9892.0,118704.0,118704.0,1.5,50000,228056.0,17000,13.415058823529412,6.982588235294117,256,True
False,False,False,True,False,False,True,False,False,False,False,False,69,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,64,5560.000000000001,0.0,66720.00000000001,0.0,3.5,50000,283520.00000000006,9000,31.50222222222223,7.413333333333335,256,True
False,True,False,False,False,False,True,False,False,False,False,False,34,83 Drivers & Mobile Machinery Operators,Unknown Industry,41,4216.16,4216.16,50593.92,50593.92,2.0,50000,151187.84,10000,15.118784,5.059392,257,True
True,False,False,False,False,False,True,False,False,False,False,False,35,24 Business & Administration Professionals,Business & Administration,45,9231.0,9231.0,110772.0,110772.0,2.0,0,221544.0,14000,15.824571428571428,7.912285714285714,257,True
False,True,False,False,False,False,True,False,False,False,False,False,47,"96 Waste Collection, Recycling & Material Recovery Workers & Other Elementary Workers",Unknown Industry,47,4691.7,4691.7,56300.4,56300.4,3.0,50000,218901.2,12000,18.241766666666667,4.6917,257,True
False,False,True,False,False,False,False,True,False,False,False,False,49,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,43,3831.8,3831.8,45981.6,45981.6,3.0,50000,187944.8,10000,18.79448,4.59816,257,True
False,True,False,False,False,False,False,False,True,False,False,False,66,91 Cleaners & Related Workers,Unknown Industry,51,5804.48,2902.24,69653.76,34826.88,3.5,50000,293788.16,10000,29.378815999999997,6.965375999999999,257,True
False,True,False,False,False,False,True,False,False,False,False,False,37,13 Production & Specialised Services Managers,Unknown Industry,47,4788.25,4788.25,57459.0,57459.0,2.0,50000,164918.0,10000,16.4918,5.7459,257,True
True,False,False,False,False,False,False,False,False,False,False,True,68,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,42,6324.54,3162.27,75894.48,37947.24,3.5,0,265630.68,9000,29.51452,8.43272,257,True
False,True,False,False,False,False,False,False,False,False,True,False,47,52 Sales Workers,Unknown Industry,45,4300.92,4300.92,51611.04,51611.04,3.0,50000,204833.12,11000,18.621192727272728,4.691912727272728,257,True
True,False,False,False,False,False,True,False,False,False,False,False,55,22 Health Professionals,Unknown Industry,43,4690.0,4690.0,56280.0,56280.0,4.0,0,225120.0,10000,22.512,5.628,257,True
False,True,False,False,False,False,False,False,False,False,False,True,36,"71 Building & Related Trades Workers, Excluding Electricians",Unknown Industry,49,5240.64,5240.64,62887.68000000001,62887.68000000001,2.0,50000,175775.36000000002,11000,15.979578181818184,5.7170618181818185,257,True
False,True,False,False,False,False,True,False,False,False,False,False,81,52 Sales Workers,Unknown Industry,43,7411.08,0.0,88932.95999999999,0.0,2.0,50000,227865.92,4000,56.96648,22.23324,257,True
False,True,False,False,False,False,True,False,False,False,False,False,41,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,46,3726.27,3726.27,44715.240000000005,44715.240000000005,3.0,50000,184145.72000000003,11000,16.740520000000004,4.065021818181819,257,True
False,False,False,True,False,False,True,False,False,False,False,False,41,25 Information & Communications Technology Professionals,Unknown Industry,50,4141.410000000001,4141.410000000001,49696.92000000001,49696.92000000001,3.0,50000,199090.76000000004,12000,16.59089666666667,4.141410000000001,257,True
True,False,False,False,False,False,True,False,False,False,False,False,35,21 Science & Engineering Professionals,Science & Engineering,58,7031.85,7031.85,84382.20000000001,84382.20000000001,2.0,0,168764.40000000002,11000,15.342218181818184,7.671109090909092,257,True
False,True,False,False,False,False,False,True,False,False,False,False,41,X1 - X5 Workers Not Elsewhere Classified,Unknown Industry,43,4154.7300000000005,4154.7300000000005,49856.76000000001,49856.76000000001,3.0,50000,199570.28000000003,12000,16.63085666666667,4.154730000000001,257,True
False,False,False,False,False,True,True,False,False,False,False,False,54,"11 Legislators, Senior Officials & Chief Executives",Unknown Industry,43,4801.28,4801.28,57615.36,57615.36,4.0,50000,280461.44,13000,21.573956923076924,4.431950769230769,257,True
False,True,False,False,False,False,False,False,False,False,False,True,34,33 Business & Administration Associate Professionals,Business & Administration,50,5497.0,5497.0,65964.0,65964.0,2.0,50000,181928.0,12000,15.160666666666666,5.497,257,True
False,True,False,False,False,False,False,False,False,False,True,False,34,13 Production & Specialised Services Managers,Unknown Industry,41,4650.88,4650.88,55810.56,55810.56,2.0,50000,161621.12,11000,14.69282909090909,5.073687272727272,257,True
True,False,False,False,False,False,True,False,False,False,False,False,73,"14 Hospitality, Retail & Related Services Managers",Hospitality & Retail,49,9176.0,0.0,110112.0,0.0,2.0,0,220224.0,6000,36.704,18.352,257,True
False,False,True,False,False,False,True,False,False,False,False,False,37,13 Production & Specialised Services Managers,Unknown Industry,42,5007.6,5007.6,60091.2,60091.2,2.0,50000,170182.4,11000,15.471127272727273,5.462836363636363,257,True
False,False,False,True,False,False,False,False,False,True,False,False,42,51 Personal Service Workers,Unknown Industry,46,5036.64,5036.64,60439.68000000001,60439.68000000001,3.0,50000,231319.04000000004,13000,17.79377230769231,4.649206153846154,257,True
True,False,False,False,False,False,False,True,False,False,False,False,31,31 Physical & Engineering Science Associate Professionals,Physical & Engineering Science,41,8499.15,8499.15,101989.8,101989.8,2.0,0,203979.6,14000,14.56997142857143,7.284985714285715,257,True
False,False,False,False,True,False,True,False,False,False,False,False,76,25 Information & Communications Technology Professionals,Unknown Industry,50,5352.36,0.0,64228.31999999999,0.0,2.0,50000,178456.63999999998,4000,44.61416,16.05708,257,True
False,True,False,False,False,False,True,False,False,False,False,False,45,"34 Legal, Social, Cultural & Related Associate Professionals",Unknown Industry,41,3866.3,3866.3,46395.6,46395.6,3.0,50000,189186.8,10000,18.91868,4.6395599999999995,257,True
False,False,False,False,True,False,False,False,False,False,True,False,59,94 Food Preparation & Kitchen Assistants,Unknown Industry,54,5247.72,5247.72,62972.64,62972.64,4.0,50000,301890.56,12000,25.157546666666665,5.24772,257,True
True,False,False,False,False,False,False,False,False,True,False,False,32,24 Business & Administration Professionals,Business & Administration,45,8359.0,8359.0,100308.0,100308.0,2.0,0,200616.0,14000,14.329714285714283,7.164857142857143,257,True
True,False,False,False,False,False,False,True,False,False,False,False,51,23 Teaching & Training Professionals,Education,48,6143.17,6143.17,73718.04000000001,73718.04000000001,4.0,0,294872.16000000003,14000,21.062297142857144,5.265574285714286,257,True
